Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSG00000277277,FAM243B,0.0,-1.5992467267274044,0.3991925383308168,0.03614457831325301,4.203872333365649,0.011250592893007002,0.0,0.6688849842662474,1.0,0.0,0.7761039880731637,1.0,0.0,1.983807966497415,1.0,0.0,2.4214637684382767,1.0,0.0,2.829722735086059,1.0
ENSG00000278961,SMIM34B,0.0,-2.406601648785008,0.09115919543298365,0.07228915662650602,5.011227255423254,0.00019421229680929985,0.0,-0.1384699377913572,1.0,0.0,-0.03125093398444001,1.0,0.0,1.1764530444398105,1.0,0.0,1.614108846380672,1.0,0.0,2.0223678130284544,1.0
ENSG00000276289,KCNE1B,0.0,-2.5992467267274044,0.055600259408220824,0.07228915662650602,4.011227255423254,0.0006153482490850002,0.015873015873015872,0.8615300622086428,1.0,0.0,-0.22389601192683628,1.0,0.0,0.9838079664974151,1.0,0.0,1.4214637684382767,1.0,0.0,1.829722735086059,1.0
ENSG00000280800,FP671120.6,0.0,-1.5992467267274044,0.3991925383308168,0.03614457831325301,4.203872333365649,0.011250592893007002,0.0,0.6688849842662474,1.0,0.0,0.7761039880731637,1.0,0.0,1.983807966497415,1.0,0.0,2.4214637684382767,1.0,0.0,2.829722735086059,1.0
ENSG00000280614,FP236383.4,0.0,-0.5992467267274044,1.0,0.012048192771084338,3.2038723333656494,0.17697228144989302,0.0,1.6688849842662474,1.0,0.0,1.7761039880731637,1.0,0.0,2.983807966497415,1.0,0.0,3.4214637684382767,1.0,0.0,3.829722735086059,1.0
ENSG00000160201,U2AF1,0.0,-1.1842092274485605,0.6448145921001649,0.024096385542168676,3.7888348340868063,0.04607614523719861,0.0,1.0839224835450905,1.0,0.0,1.1911414873520076,1.0,0.0,2.398845465776258,1.0,0.0,2.8365012677171197,1.0,0.0,3.244760234364902,1.0
ENSG00000241945,PWP2,0.0,-0.5992467267274044,1.0,0.012048192771084338,3.2038723333656494,0.17697228144989302,0.0,1.6688849842662474,1.0,0.0,1.7761039880731637,1.0,0.0,2.983807966497415,1.0,0.0,3.4214637684382767,1.0,0.0,3.829722735086059,1.0
ENSG00000160221,GATD3A,0.0,-2.1842092274485605,0.15234394182913744,0.060240963855421686,4.788834834086806,0.0006153482490850002,0.0,0.08392248354509046,1.0,0.0,0.19114148735200764,1.0,0.0,1.3988454657762581,1.0,0.0,1.8365012677171197,1.0,0.0,2.244760234364902,1.0
ENSG00000225331,LINC01678,0.0,-0.5992467267274044,1.0,0.012048192771084338,3.2038723333656494,0.17697228144989302,0.0,1.6688849842662474,1.0,0.0,1.7761039880731637,1.0,0.0,2.983807966497415,1.0,0.0,3.4214637684382767,1.0,0.0,3.829722735086059,1.0
ENSG00000160223,ICOSLG,0.0,-0.5992467267274044,1.0,0.012048192771084338,3.2038723333656494,0.17697228144989302,0.0,1.6688849842662474,1.0,0.0,1.7761039880731637,1.0,0.0,2.983807966497415,1.0,0.0,3.4214637684382767,1.0,0.0,3.829722735086059,1.0
